date,TAVG,TMAX,TMIN
2014-07-17,70.0,76.0,66.0
2014-07-18,70.0,75.0,66.0
2014-07-19,69.0,72.0,66.0
2014-07-20,70.0,76.0,67.0
2014-07-21,70.0,76.0,65.0
2014-07-22,71.0,77.0,66.0
2014-07-23,72.0,80.0,65.0
2014-07-24,73.0,81.0,67.0
2014-07-25,74.0,84.0,67.0
2014-07-26,70.0,76.0,65.0
2014-07-27,69.0,76.0,66.0
2014-07-28,71.0,80.0,68.0
2014-07-29,71.0,78.0,67.0
2014-07-30,72.0,82.0,68.0
2014-07-31,71.0,77.0,67.0
2014-08-01,70.0,77.0,64.0
2014-08-02,69.0,78.0,65.0
2014-08-03,72.0,78.0,68.0
2014-08-04,73.0,79.0,64.0
2014-08-05,67.0,74.0,62.0
2014-08-06,67.0,72.0,63.0
2014-08-07,68.0,75.0,65.0
2014-08-08,69.0,75.0,66.0
2014-08-09,70.0,75.0,67.0
2014-08-10,70.0,76.0,66.0
2014-08-11,69.0,75.0,65.0
2014-08-12,70.0,76.0,66.0
2014-08-13,69.0,74.0,66.0
2014-08-14,69.0,76.0,65.0
2014-08-15,68.0,76.0,63.0
2014-08-16,71.0,77.0,67.0
2014-08-17,71.0,77.0,67.0
2014-08-18,70.0,77.0,66.0
2014-08-19,71.0,78.0,68.0
2014-08-20,71.0,77.0,67.0
2014-08-21,70.0,75.0,67.0
2014-08-22,70.0,76.0,67.0
2014-08-23,71.0,76.0,66.0
2014-08-24,70.0,76.0,66.0
2014-08-25,69.0,73.0,64.0
2014-08-26,69.0,77.0,65.0
2014-08-27,73.0,83.0,67.0
2014-08-28,75.0,84.0,68.0
2014-08-29,73.0,78.0,67.0
2014-08-30,71.0,77.0,66.0
2014-08-31,73.0,79.0,68.0
2014-09-01,74.0,79.0,69.0
2014-09-02,73.0,79.0,68.0
2014-09-03,71.0,77.0,68.0
2014-09-04,71.0,76.0,67.0
2014-09-05,70.0,75.0,67.0
2014-09-06,71.0,78.0,67.0
2014-09-07,73.0,82.0,69.0
2014-09-08,75.0,85.0,71.0
2014-09-09,74.0,83.0,69.0
2014-09-10,71.0,78.0,66.0
2014-09-11,74.0,80.0,69.0
2014-09-12,74.0,81.0,69.0
2014-09-13,74.0,82.0,69.0
2014-09-14,76.0,85.0,71.0
2014-09-15,77.0,86.0,72.0
2014-09-16,80.0,90.0,74.0
2014-09-17,79.0,87.0,69.0
2014-09-18,72.0,76.0,67.0
2014-09-19,71.0,77.0,67.0
2014-09-20,70.0,76.0,66.0
2014-09-21,70.0,77.0,64.0
2014-09-22,69.0,73.0,64.0
2014-09-23,68.0,74.0,65.0
2014-09-24,69.0,78.0,64.0
2014-09-25,71.0,78.0,66.0
2014-09-26,70.0,75.0,66.0
2014-09-27,68.0,72.0,63.0
2014-09-28,67.0,76.0,63.0
2014-09-29,67.0,73.0,62.0
2014-09-30,69.0,78.0,62.0
2014-10-01,69.0,75.0,63.0
2014-10-02,73.0,94.0,63.0
2014-10-03,78.0,95.0,66.0
2014-10-04,76.0,88.0,65.0
2014-10-05,74.0,85.0,63.0
2014-10-06,72.0,86.0,64.0
2014-10-07,71.0,87.0,65.0
2014-10-08,70.0,75.0,64.0
2014-10-09,69.0,76.0,66.0
2014-10-10,69.0,73.0,66.0
2014-10-11,68.0,74.0,65.0
2014-10-12,69.0,75.0,66.0
2014-10-13,68.0,74.0,65.0
2014-10-14,68.0,72.0,65.0
2014-10-15,68.0,74.0,63.0
2014-10-16,67.0,73.0,61.0
2014-10-17,67.0,73.0,60.0
2014-10-18,67.0,73.0,60.0
2014-10-19,67.0,73.0,60.0
2014-10-20,68.0,73.0,65.0
2014-10-21,68.0,74.0,63.0
2014-10-22,68.0,79.0,61.0
2014-10-23,69.0,77.0,61.0
2014-10-24,69.0,80.0,60.0
2014-10-25,68.0,74.0,63.0
2014-10-26,67.0,76.0,60.0
2014-10-27,66.0,72.0,59.0
2014-10-28,66.0,73.0,59.0
2014-10-29,68.0,76.0,63.0
2014-10-30,68.0,75.0,61.0
2014-10-31,66.0,69.0,60.0
2014-11-01,63.0,65.0,56.0
2014-11-02,60.0,67.0,51.0
2014-11-03,62.0,74.0,52.0
2014-11-04,65.0,74.0,51.0
2014-11-05,67.0,81.0,54.0
2014-11-06,73.0,88.0,62.0
2014-11-07,72.0,86.0,61.0
2014-11-08,70.0,83.0,57.0
2014-11-09,65.0,68.0,62.0
2014-11-10,63.0,67.0,61.0
2014-11-11,64.0,66.0,62.0
2014-11-12,64.0,67.0,59.0
2014-11-13,61.0,66.0,55.0
2014-11-14,64.0,69.0,61.0
2014-11-15,63.0,69.0,57.0
2014-11-16,64.0,72.0,56.0
2014-11-17,65.0,77.0,55.0
2014-11-18,65.0,76.0,54.0
2014-11-19,62.0,70.0,54.0
2014-11-20,61.0,68.0,53.0
2014-11-21,63.0,69.0,57.0
2014-11-22,62.0,70.0,53.0
2014-11-23,65.0,79.0,57.0
2014-11-24,67.0,79.0,56.0
2014-11-25,66.0,78.0,55.0
2014-11-26,65.0,79.0,54.0
2014-11-27,69.0,86.0,58.0
2014-11-28,65.0,77.0,54.0
2014-11-29,62.0,72.0,52.0
2014-11-30,62.0,66.0,59.0
2014-12-01,62.0,68.0,58.0
2014-12-02,62.0,65.0,57.0
2014-12-03,60.0,64.0,58.0
2014-12-04,63.0,67.0,57.0
2014-12-05,62.0,67.0,58.0
2014-12-06,62.0,66.0,56.0
2014-12-07,62.0,72.0,54.0
2014-12-08,65.0,75.0,56.0
2014-12-09,63.0,72.0,55.0
2014-12-10,61.0,69.0,53.0
2014-12-11,62.0,65.0,60.0
2014-12-12,60.0,62.0,54.0
2014-12-13,57.0,62.0,50.0
2014-12-14,56.0,63.0,48.0
2014-12-15,56.0,64.0,49.0
2014-12-16,57.0,60.0,53.0
2014-12-17,56.0,61.0,52.0
2014-12-18,56.0,61.0,49.0
2014-12-19,56.0,63.0,50.0
2014-12-20,57.0,62.0,50.0
2014-12-21,58.0,65.0,51.0
2014-12-22,58.0,68.0,50.0
2014-12-23,61.0,79.0,52.0
2014-12-24,65.0,73.0,57.0
2014-12-25,60.0,64.0,52.0
2014-12-26,54.0,62.0,44.0
2014-12-27,52.0,59.0,40.0
2014-12-28,51.0,59.0,42.0
2014-12-29,51.0,60.0,42.0
2014-12-30,52.0,58.0,46.0
2014-12-31,49.0,57.0,42.0
2015-01-01,47.0,57.0,36.0
2015-01-02,48.0,56.0,38.0
2015-01-03,50.0,59.0,42.0
2015-01-04,53.0,61.0,42.0
2015-01-05,61.0,79.0,50.0
2015-01-06,68.0,83.0,55.0
2015-01-07,65.0,79.0,53.0
2015-01-08,60.0,71.0,51.0
2015-01-09,61.0,71.0,56.0
2015-01-10,58.0,61.0,53.0
2015-01-11,56.0,60.0,55.0
2015-01-12,57.0,62.0,53.0
2015-01-13,58.0,63.0,55.0
2015-01-14,58.0,69.0,47.0
2015-01-15,60.0,73.0,50.0
2015-01-16,61.0,73.0,50.0
2015-01-17,60.0,74.0,49.0
2015-01-18,59.0,68.0,52.0
2015-01-19,58.0,66.0,50.0
2015-01-20,56.0,59.0,53.0
2015-01-21,58.0,63.0,55.0
2015-01-22,59.0,73.0,48.0
2015-01-23,62.0,72.0,51.0
2015-01-24,61.0,76.0,48.0
2015-01-25,65.0,80.0,48.0
2015-01-26,67.0,76.0,55.0
2015-01-27,60.0,69.0,54.0
2015-01-28,61.0,72.0,56.0
2015-01-29,65.0,73.0,59.0
2015-01-30,64.0,68.0,58.0
2015-01-31,60.0,66.0,55.0
2015-02-01,59.0,70.0,50.0
2015-02-02,60.0,68.0,50.0
2015-02-03,58.0,62.0,53.0
2015-02-04,58.0,62.0,54.0
2015-02-05,57.0,72.0,49.0
2015-02-06,58.0,65.0,53.0
2015-02-07,58.0,64.0,51.0
2015-02-08,63.0,71.0,59.0
2015-02-09,61.0,67.0,56.0
2015-02-10,60.0,72.0,51.0
2015-02-11,66.0,83.0,55.0
2015-02-12,71.0,84.0,57.0
2015-02-13,69.0,84.0,56.0
